<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
SPFB.RTS,D,20170523,000000,109400.0000000
SPFB.RTS,D,20170524,000000,108820.0000000
SPFB.RTS,D,20170525,000000,107170.0000000
SPFB.RTS,D,20170526,000000,107450.0000000
SPFB.RTS,D,20170529,000000,107500.0000000
SPFB.RTS,D,20170530,000000,107640.0000000
SPFB.RTS,D,20170531,000000,105530.0000000
SPFB.RTS,D,20170601,000000,103790.0000000
SPFB.RTS,D,20170602,000000,104420.0000000
SPFB.RTS,D,20170605,000000,104030.0000000
SPFB.RTS,D,20170606,000000,104100.0000000
SPFB.RTS,D,20170607,000000,102700.0000000
SPFB.RTS,D,20170608,000000,103060.0000000
SPFB.RTS,D,20170609,000000,103340.0000000
SPFB.RTS,D,20170613,000000,102950.0000000
SPFB.RTS,D,20170614,000000,100100.0000000
SPFB.RTS,D,20170615,000000,96910.0000000
SPFB.RTS,D,20170616,000000,96990.0000000
SPFB.RTS,D,20170619,000000,97750.0000000
SPFB.RTS,D,20170620,000000,95780.0000000
SPFB.RTS,D,20170621,000000,94050.0000000
SPFB.RTS,D,20170622,000000,95480.0000000
SPFB.RTS,D,20170623,000000,97200.0000000
SPFB.RTS,D,20170626,000000,97280.0000000
SPFB.RTS,D,20170627,000000,96510.0000000
SPFB.RTS,D,20170628,000000,98640.0000000
SPFB.RTS,D,20170629,000000,97430.0000000
SPFB.RTS,D,20170630,000000,99080.0000000
SPFB.RTS,D,20170703,000000,99220.0000000
SPFB.RTS,D,20170704,000000,99540.0000000
SPFB.RTS,D,20170705,000000,99180.0000000
SPFB.RTS,D,20170706,000000,98350.0000000
SPFB.RTS,D,20170707,000000,98360.0000000
SPFB.RTS,D,20170710,000000,99360.0000000
SPFB.RTS,D,20170711,000000,99700.0000000
SPFB.RTS,D,20170712,000000,101580.0000000
SPFB.RTS,D,20170713,000000,102000.0000000
SPFB.RTS,D,20170714,000000,103850.0000000
SPFB.RTS,D,20170717,000000,103130.0000000
SPFB.RTS,D,20170718,000000,102500.0000000
SPFB.RTS,D,20170719,000000,104280.0000000
SPFB.RTS,D,20170720,000000,103900.0000000
SPFB.RTS,D,20170721,000000,102630.0000000
SPFB.RTS,D,20170724,000000,101420.0000000
SPFB.RTS,D,20170725,000000,101990.0000000
SPFB.RTS,D,20170726,000000,102820.0000000
SPFB.RTS,D,20170727,000000,102520.0000000
SPFB.RTS,D,20170728,000000,101500.0000000
SPFB.RTS,D,20170731,000000,101520.0000000
SPFB.RTS,D,20170801,000000,101180.0000000
SPFB.RTS,D,20170802,000000,102410.0000000
SPFB.RTS,D,20170803,000000,101950.0000000
SPFB.RTS,D,20170804,000000,102650.0000000
SPFB.RTS,D,20170807,000000,103470.0000000
SPFB.RTS,D,20170808,000000,104340.0000000
SPFB.RTS,D,20170809,000000,103980.0000000
SPFB.RTS,D,20170810,000000,102460.0000000
SPFB.RTS,D,20170811,000000,102710.0000000
SPFB.RTS,D,20170814,000000,102450.0000000
SPFB.RTS,D,20170815,000000,103130.0000000
SPFB.RTS,D,20170816,000000,102600.0000000
SPFB.RTS,D,20170817,000000,102540.0000000
SPFB.RTS,D,20170818,000000,103180.0000000
SPFB.RTS,D,20170821,000000,103110.0000000
SPFB.RTS,D,20170822,000000,103770.0000000
SPFB.RTS,D,20170823,000000,104340.0000000
SPFB.RTS,D,20170824,000000,104830.0000000
SPFB.RTS,D,20170825,000000,106120.0000000
SPFB.RTS,D,20170828,000000,106910.0000000
SPFB.RTS,D,20170829,000000,106800.0000000
SPFB.RTS,D,20170830,000000,107720.0000000
SPFB.RTS,D,20170831,000000,109270.0000000
SPFB.RTS,D,20170901,000000,110360.0000000
SPFB.RTS,D,20170904,000000,109550.0000000
SPFB.RTS,D,20170905,000000,109230.0000000
SPFB.RTS,D,20170906,000000,110890.0000000
SPFB.RTS,D,20170907,000000,111740.0000000
SPFB.RTS,D,20170908,000000,111380.0000000
SPFB.RTS,D,20170911,000000,112000.0000000
SPFB.RTS,D,20170912,000000,112030.0000000
SPFB.RTS,D,20170913,000000,111400.0000000
SPFB.RTS,D,20170914,000000,111850.0000000
SPFB.RTS,D,20170915,000000,111550.0000000
SPFB.RTS,D,20170918,000000,111050.0000000
SPFB.RTS,D,20170919,000000,110970.0000000
SPFB.RTS,D,20170920,000000,111630.0000000
SPFB.RTS,D,20170921,000000,111880.0000000
SPFB.RTS,D,20170922,000000,111940.0000000
SPFB.RTS,D,20170925,000000,113210.0000000
SPFB.RTS,D,20170926,000000,112700.0000000
SPFB.RTS,D,20170927,000000,112290.0000000
SPFB.RTS,D,20170928,000000,112420.0000000
SPFB.RTS,D,20170929,000000,113380.0000000
SPFB.RTS,D,20171002,000000,112800.0000000
SPFB.RTS,D,20171003,000000,112890.0000000
SPFB.RTS,D,20171004,000000,113320.0000000
SPFB.RTS,D,20171005,000000,114320.0000000
SPFB.RTS,D,20171006,000000,113390.0000000
SPFB.RTS,D,20171009,000000,113020.0000000
SPFB.RTS,D,20171010,000000,113490.0000000
SPFB.RTS,D,20171011,000000,114300.0000000
SPFB.RTS,D,20171012,000000,114250.0000000
SPFB.RTS,D,20171013,000000,115330.0000000
SPFB.RTS,D,20171016,000000,115730.0000000
SPFB.RTS,D,20171017,000000,115010.0000000
SPFB.RTS,D,20171018,000000,115020.0000000
SPFB.RTS,D,20171019,000000,113830.0000000
SPFB.RTS,D,20171020,000000,113910.0000000
SPFB.RTS,D,20171023,000000,113110.0000000
SPFB.RTS,D,20171024,000000,113390.0000000
SPFB.RTS,D,20171025,000000,111930.0000000
SPFB.RTS,D,20171026,000000,112040.0000000
SPFB.RTS,D,20171027,000000,112100.0000000
SPFB.RTS,D,20171030,000000,112660.0000000
SPFB.RTS,D,20171031,000000,111650.0000000
SPFB.RTS,D,20171101,000000,112100.0000000
SPFB.RTS,D,20171102,000000,112420.0000000
SPFB.RTS,D,20171103,000000,111540.0000000
SPFB.RTS,D,20171107,000000,114020.0000000
SPFB.RTS,D,20171108,000000,115220.0000000
SPFB.RTS,D,20171109,000000,115570.0000000
SPFB.RTS,D,20171110,000000,115580.0000000
SPFB.RTS,D,20171113,000000,115000.0000000
SPFB.RTS,D,20171114,000000,113310.0000000
SPFB.RTS,D,20171115,000000,111560.0000000
SPFB.RTS,D,20171116,000000,112480.0000000
SPFB.RTS,D,20171117,000000,113650.0000000
SPFB.RTS,D,20171120,000000,113030.0000000
SPFB.RTS,D,20171121,000000,114290.0000000
SPFB.RTS,D,20171122,000000,115940.0000000
SPFB.RTS,D,20171123,000000,115800.0000000
SPFB.RTS,D,20171124,000000,116170.0000000
SPFB.RTS,D,20171127,000000,115160.0000000
SPFB.RTS,D,20171128,000000,115460.0000000
SPFB.RTS,D,20171129,000000,113360.0000000
SPFB.RTS,D,20171130,000000,112720.0000000
SPFB.RTS,D,20171201,000000,111450.0000000
SPFB.RTS,D,20171204,000000,112680.0000000
SPFB.RTS,D,20171205,000000,112900.0000000
SPFB.RTS,D,20171206,000000,112040.0000000
SPFB.RTS,D,20171207,000000,111990.0000000
SPFB.RTS,D,20171208,000000,111720.0000000
SPFB.RTS,D,20171211,000000,114760.0000000
SPFB.RTS,D,20171212,000000,114420.0000000
SPFB.RTS,D,20171213,000000,115030.0000000
SPFB.RTS,D,20171214,000000,115130.0000000
SPFB.RTS,D,20171215,000000,114730.0000000
SPFB.RTS,D,20171218,000000,114730.0000000
SPFB.RTS,D,20171219,000000,113580.0000000
SPFB.RTS,D,20171220,000000,113750.0000000
SPFB.RTS,D,20171221,000000,113740.0000000
SPFB.RTS,D,20171222,000000,114830.0000000
SPFB.RTS,D,20171225,000000,115030.0000000
SPFB.RTS,D,20171226,000000,115750.0000000
SPFB.RTS,D,20171227,000000,115460.0000000
SPFB.RTS,D,20171228,000000,115400.0000000
SPFB.RTS,D,20171229,000000,116370.0000000
SPFB.RTS,D,20180103,000000,119230.0000000
SPFB.RTS,D,20180104,000000,122530.0000000
SPFB.RTS,D,20180105,000000,122710.0000000
SPFB.RTS,D,20180109,000000,123920.0000000
SPFB.RTS,D,20180110,000000,123680.0000000
SPFB.RTS,D,20180111,000000,125560.0000000
SPFB.RTS,D,20180112,000000,126910.0000000
SPFB.RTS,D,20180115,000000,127170.0000000
SPFB.RTS,D,20180116,000000,125300.0000000
SPFB.RTS,D,20180117,000000,126830.0000000
SPFB.RTS,D,20180118,000000,129280.0000000
SPFB.RTS,D,20180119,000000,127810.0000000
SPFB.RTS,D,20180122,000000,129010.0000000
SPFB.RTS,D,20180123,000000,129040.0000000
SPFB.RTS,D,20180124,000000,130130.0000000
SPFB.RTS,D,20180125,000000,130720.0000000
SPFB.RTS,D,20180126,000000,129160.0000000
SPFB.RTS,D,20180129,000000,127690.0000000
SPFB.RTS,D,20180130,000000,127600.0000000
SPFB.RTS,D,20180131,000000,128550.0000000
SPFB.RTS,D,20180201,000000,129570.0000000
SPFB.RTS,D,20180202,000000,126930.0000000
SPFB.RTS,D,20180205,000000,124350.0000000
SPFB.RTS,D,20180206,000000,125740.0000000
SPFB.RTS,D,20180207,000000,122700.0000000
SPFB.RTS,D,20180208,000000,119610.0000000
SPFB.RTS,D,20180209,000000,119450.0000000
SPFB.RTS,D,20180212,000000,121610.0000000
SPFB.RTS,D,20180213,000000,123460.0000000
SPFB.RTS,D,20180214,000000,126320.0000000
SPFB.RTS,D,20180215,000000,127410.0000000
SPFB.RTS,D,20180216,000000,126100.0000000
SPFB.RTS,D,20180219,000000,126290.0000000
SPFB.RTS,D,20180220,000000,126390.0000000
SPFB.RTS,D,20180221,000000,128420.0000000
SPFB.RTS,D,20180222,000000,130670.0000000
SPFB.RTS,D,20180226,000000,133860.0000000
SPFB.RTS,D,20180227,000000,130480.0000000
SPFB.RTS,D,20180228,000000,128280.0000000
SPFB.RTS,D,20180301,000000,128020.0000000
SPFB.RTS,D,20180302,000000,127590.0000000
SPFB.RTS,D,20180305,000000,129460.0000000
SPFB.RTS,D,20180306,000000,127430.0000000
SPFB.RTS,D,20180307,000000,126830.0000000
SPFB.RTS,D,20180309,000000,128940.0000000
SPFB.RTS,D,20180312,000000,128620.0000000
SPFB.RTS,D,20180313,000000,127110.0000000
SPFB.RTS,D,20180314,000000,125600.0000000
SPFB.RTS,D,20180315,000000,124420.0000000
SPFB.RTS,D,20180316,000000,126200.0000000
SPFB.RTS,D,20180319,000000,123990.0000000
SPFB.RTS,D,20180320,000000,125780.0000000
SPFB.RTS,D,20180321,000000,128250.0000000
SPFB.RTS,D,20180322,000000,124620.0000000
SPFB.RTS,D,20180323,000000,124970.0000000
SPFB.RTS,D,20180326,000000,123760.0000000
SPFB.RTS,D,20180327,000000,123160.0000000
SPFB.RTS,D,20180328,000000,122900.0000000
SPFB.RTS,D,20180329,000000,125440.0000000
SPFB.RTS,D,20180330,000000,125190.0000000
SPFB.RTS,D,20180402,000000,123550.0000000
SPFB.RTS,D,20180403,000000,124010.0000000
SPFB.RTS,D,20180404,000000,124860.0000000
SPFB.RTS,D,20180405,000000,124920.0000000
SPFB.RTS,D,20180406,000000,122460.0000000
SPFB.RTS,D,20180409,000000,107980.0000000
SPFB.RTS,D,20180410,000000,108310.0000000
SPFB.RTS,D,20180411,000000,110970.0000000
SPFB.RTS,D,20180412,000000,112020.0000000
SPFB.RTS,D,20180413,000000,110480.0000000
SPFB.RTS,D,20180416,000000,111950.0000000
