<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
ROSN,D,20131113,000000,244.3500000
ROSN,D,20131114,000000,245.7600000
ROSN,D,20131115,000000,244.2000000
ROSN,D,20131118,000000,244.9200000
ROSN,D,20131119,000000,244.9000000
ROSN,D,20131120,000000,244.9000000
ROSN,D,20131121,000000,242.2000000
ROSN,D,20131122,000000,246.6600000
ROSN,D,20131125,000000,244.6000000
ROSN,D,20131126,000000,240.7700000
ROSN,D,20131127,000000,237.5000000
ROSN,D,20131128,000000,238.4300000
ROSN,D,20131129,000000,238.4900000
ROSN,D,20131202,000000,237.4000000
ROSN,D,20131203,000000,233.5200000
ROSN,D,20131204,000000,235.8000000
ROSN,D,20131205,000000,232.3900000
ROSN,D,20131206,000000,235.1600000
ROSN,D,20131209,000000,236.0100000
ROSN,D,20131210,000000,234.4000000
ROSN,D,20131211,000000,234.0900000
ROSN,D,20131212,000000,233.0000000
ROSN,D,20131213,000000,232.2800000
ROSN,D,20131216,000000,236.1000000
ROSN,D,20131217,000000,236.8000000
ROSN,D,20131218,000000,241.6600000
ROSN,D,20131219,000000,244.5200000
ROSN,D,20131220,000000,243.5800000
ROSN,D,20131223,000000,248.2500000
ROSN,D,20131224,000000,248.0100000
ROSN,D,20131225,000000,248.6700000
ROSN,D,20131226,000000,248.0000000
ROSN,D,20131227,000000,247.9400000
ROSN,D,20131230,000000,251.6000000
ROSN,D,20140106,000000,243.0100000
ROSN,D,20140108,000000,242.0000000
ROSN,D,20140109,000000,241.9700000
ROSN,D,20140110,000000,242.4300000
ROSN,D,20140113,000000,240.7900000
ROSN,D,20140114,000000,242.2400000
ROSN,D,20140115,000000,246.3600000
ROSN,D,20140116,000000,243.4700000
ROSN,D,20140117,000000,248.7700000
ROSN,D,20140120,000000,249.3200000
ROSN,D,20140121,000000,250.3500000
ROSN,D,20140122,000000,250.5200000
ROSN,D,20140123,000000,248.6500000
ROSN,D,20140124,000000,247.9100000
ROSN,D,20140127,000000,246.6600000
ROSN,D,20140128,000000,244.4000000
ROSN,D,20140129,000000,245.0900000
ROSN,D,20140130,000000,245.7500000
ROSN,D,20140131,000000,245.0000000
ROSN,D,20140203,000000,238.9600000
ROSN,D,20140204,000000,242.8600000
ROSN,D,20140205,000000,242.7000000
ROSN,D,20140206,000000,244.4100000
ROSN,D,20140207,000000,246.1000000
ROSN,D,20140210,000000,247.2600000
ROSN,D,20140211,000000,248.5900000
ROSN,D,20140212,000000,248.3500000
ROSN,D,20140213,000000,243.7500000
ROSN,D,20140214,000000,247.1900000
ROSN,D,20140217,000000,249.9000000
ROSN,D,20140218,000000,250.1300000
ROSN,D,20140219,000000,247.9400000
ROSN,D,20140220,000000,246.6700000
ROSN,D,20140221,000000,250.0000000
ROSN,D,20140224,000000,249.1800000
ROSN,D,20140225,000000,248.7800000
ROSN,D,20140226,000000,246.9900000
ROSN,D,20140227,000000,242.9000000
ROSN,D,20140228,000000,243.9500000
ROSN,D,20140303,000000,230.8800000
ROSN,D,20140304,000000,237.9000000
ROSN,D,20140305,000000,236.0000000
ROSN,D,20140306,000000,235.6000000
ROSN,D,20140307,000000,236.3800000
ROSN,D,20140311,000000,229.5000000
ROSN,D,20140312,000000,224.0000000
ROSN,D,20140313,000000,224.8000000
ROSN,D,20140314,000000,225.8100000
ROSN,D,20140317,000000,228.0000000
ROSN,D,20140318,000000,232.4400000
ROSN,D,20140319,000000,231.4700000
ROSN,D,20140320,000000,231.6800000
ROSN,D,20140321,000000,231.2100000
ROSN,D,20140324,000000,228.0500000
ROSN,D,20140325,000000,232.0000000
ROSN,D,20140326,000000,232.3100000
ROSN,D,20140327,000000,232.6000000
ROSN,D,20140328,000000,231.4000000
ROSN,D,20140331,000000,234.5300000
ROSN,D,20140401,000000,231.7000000
ROSN,D,20140402,000000,233.0000000
ROSN,D,20140403,000000,230.5000000
ROSN,D,20140404,000000,232.4900000
ROSN,D,20140407,000000,231.4200000
ROSN,D,20140408,000000,229.9500000
ROSN,D,20140409,000000,231.9900000
ROSN,D,20140410,000000,234.5800000
ROSN,D,20140411,000000,232.5200000
ROSN,D,20140414,000000,233.8800000
ROSN,D,20140415,000000,225.9500000
ROSN,D,20140416,000000,225.5900000
ROSN,D,20140417,000000,228.4500000
ROSN,D,20140418,000000,231.7700000
ROSN,D,20140421,000000,230.9000000
ROSN,D,20140422,000000,230.0000000
ROSN,D,20140423,000000,228.1700000
ROSN,D,20140424,000000,225.9800000
ROSN,D,20140425,000000,223.6200000
ROSN,D,20140428,000000,219.8000000
ROSN,D,20140429,000000,223.5100000
ROSN,D,20140430,000000,222.6200000
ROSN,D,20140502,000000,222.8000000
ROSN,D,20140505,000000,220.9000000
ROSN,D,20140506,000000,224.0500000
ROSN,D,20140507,000000,229.0000000
ROSN,D,20140508,000000,226.6700000
ROSN,D,20140512,000000,229.5000000
ROSN,D,20140513,000000,229.5000000
ROSN,D,20140514,000000,229.9900000
ROSN,D,20140515,000000,227.0000000
ROSN,D,20140516,000000,227.2400000
ROSN,D,20140519,000000,228.1000000
ROSN,D,20140520,000000,229.8000000
ROSN,D,20140521,000000,230.5600000
ROSN,D,20140522,000000,230.0100000
ROSN,D,20140523,000000,232.9000000
ROSN,D,20140526,000000,233.7400000
ROSN,D,20140527,000000,229.0000000
ROSN,D,20140528,000000,229.1300000
ROSN,D,20140529,000000,229.8100000
ROSN,D,20140530,000000,226.0000000
ROSN,D,20140602,000000,230.0000000
ROSN,D,20140603,000000,231.3000000
ROSN,D,20140604,000000,230.2500000
ROSN,D,20140605,000000,229.5000000
ROSN,D,20140606,000000,237.0000000
ROSN,D,20140609,000000,240.3600000
ROSN,D,20140610,000000,242.8000000
ROSN,D,20140611,000000,249.6600000
ROSN,D,20140616,000000,253.3000000
ROSN,D,20140617,000000,251.5900000
ROSN,D,20140618,000000,250.8700000
ROSN,D,20140619,000000,249.8900000
ROSN,D,20140620,000000,250.1100000
ROSN,D,20140623,000000,252.3000000
ROSN,D,20140624,000000,257.8100000
ROSN,D,20140625,000000,250.0000000
ROSN,D,20140626,000000,249.2400000
ROSN,D,20140627,000000,249.4900000
ROSN,D,20140630,000000,249.3000000
ROSN,D,20140701,000000,250.1600000
ROSN,D,20140702,000000,255.1900000
ROSN,D,20140703,000000,257.7000000
ROSN,D,20140704,000000,253.9000000
ROSN,D,20140707,000000,248.9900000
ROSN,D,20140708,000000,249.9900000
ROSN,D,20140709,000000,247.9500000
ROSN,D,20140710,000000,244.9500000
ROSN,D,20140711,000000,246.0100000
ROSN,D,20140714,000000,242.0000000
ROSN,D,20140715,000000,241.9200000
ROSN,D,20140716,000000,244.1800000
ROSN,D,20140717,000000,233.7000000
ROSN,D,20140718,000000,231.7500000
ROSN,D,20140721,000000,225.9100000
ROSN,D,20140722,000000,226.7600000
ROSN,D,20140723,000000,221.8000000
ROSN,D,20140724,000000,222.4500000
ROSN,D,20140725,000000,220.8400000
ROSN,D,20140728,000000,218.2100000
ROSN,D,20140729,000000,220.3000000
ROSN,D,20140730,000000,224.0000000
ROSN,D,20140731,000000,223.0000000
ROSN,D,20140801,000000,221.7900000
ROSN,D,20140804,000000,219.9000000
ROSN,D,20140805,000000,220.0000000
ROSN,D,20140806,000000,219.5500000
ROSN,D,20140807,000000,221.0000000
ROSN,D,20140808,000000,219.5400000
ROSN,D,20140811,000000,221.3800000
ROSN,D,20140812,000000,221.6500000
ROSN,D,20140813,000000,225.9900000
ROSN,D,20140814,000000,226.3000000
ROSN,D,20140815,000000,225.0000000
ROSN,D,20140818,000000,224.6800000
ROSN,D,20140819,000000,227.4000000
ROSN,D,20140820,000000,231.5400000
